SIZE_pred,PDI_pred
116.36005725860596,0.3542949119210243
99.811496791113,0.3200223070383072
462.81881393432616,0.6664151746034622
98.93365421591865,0.3186213193833828
456.8417820739746,0.6654566496610641
111.61160385131836,0.3571316049993038
469.9817640686035,0.666782733798027
90.23635971069336,0.32830599054694176
479.93608337402344,0.6704785081744195
119.03244716644286,0.35809113398194314
119.75855662027996,0.36503462597727776
471.7848719787598,0.6705323231220245
93.80163822174072,0.3292080357670784
113.40108173370362,0.3592728413641453
100.7370101594925,0.32018257409334183
119.08861793518066,0.3648088300228119
498.9138703918457,0.6711967870593071
473.40275604248046,0.6705054926872254
119.79659809112549,0.356508858948946
463.52914154052735,0.6660320746898651
114.08221794128418,0.35274362221360206
96.89272804775024,0.31579782703270515
89.70532386779786,0.3274039615690708
87.99099424997965,0.32539523363113404
104.4409785715739,0.13547586515545845
2230.562351074219,0.8393832740187644
146.18507179260254,0.13128574073314667
96.29872920466693,0.10347598999738693
2097.44646484375,0.8395419472455978
145.22609481811523,0.13124678701162337
159.78640747070312,0.09180967405438423
85.03793067614238,0.08927895206958056
1571.572621307373,0.7857448506355286
1585.9504008483887,0.7756084567308426
2213.2672729492188,0.8358398354053498
1567.3145994567872,0.775774293243885
2068.6632653808592,0.8396263378858566
101.83241027832031,0.13373214077204465
1586.114037322998,0.7881091913580894
2098.137861328125,0.8358420777320862
1593.796899871826,0.7735632079839706
1562.8511094665528,0.7868167012929916
118.91851364135742,0.13444474056363107
2242.7429382324217,0.8360455363988877
171.04890853881835,0.13663654521107674
159.78640747070312,0.09148795507848263
84.70359755970185,0.08678624220192432
136.94225372314452,0.07228265732526779
106.17754744211832,0.3715293127298355
100.40288146264214,0.3745077158510685
95.39232572298067,0.3118341721594334
83.68999580383301,0.3263040865957737
94.94294863693,0.2129220700263977
86.04019020875296,0.26918206214904783
92.4501289258672,0.2090653008967638
78.178967104608,0.2658942349255085
132.836463470459,0.35986092790961266
79.83316400620848,0.29035881623625753
102.22113037109375,0.2979942600429058
77.81343089504054,0.2806269836425781
86.01396587371826,0.31795998245477675
78.19697554478657,0.2557695484161377
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
106.17754744211832,0.3715293127298355
100.40288146264214,0.3745077158510685
95.39232572298067,0.3118341721594334
83.68999580383301,0.3263040865957737
94.94294863693,0.2129220700263977
86.04019020875296,0.26918206214904783
92.4501289258672,0.2090653008967638
78.178967104608,0.2658942349255085
132.836463470459,0.35986092790961266
79.83316400620848,0.29035881623625753
102.22113037109375,0.2979942600429058
77.81343089504054,0.2806269836425781
86.01396587371826,0.31795998245477675
78.19697554478657,0.2557695484161377
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
106.17754744211832,0.3715293127298355
100.40288146264214,0.3745077158510685
95.39232572298067,0.3118341721594334
83.68999580383301,0.3263040865957737
94.94294863693,0.2129220700263977
86.04019020875296,0.26918206214904783
92.4501289258672,0.2090653008967638
78.178967104608,0.2658942349255085
132.836463470459,0.35986092790961266
79.83316400620848,0.29035881623625753
102.22113037109375,0.2979942600429058
77.81343089504054,0.2806269836425781
86.01396587371826,0.31795998245477675
78.19697554478657,0.2557695484161377
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
78.0794501006474,0.28175437450408936
86.14120943949773,0.24158831155165272
86.17839661524846,0.2398742026090622
124.46618495941162,0.2905484481155872
120.22927921295167,0.28476601898670195
85.98835574076726,0.2421703373055367
88.28168979662497,0.23990558820275162
124.58113632202148,0.2905415014922619
120.06969921112061,0.2847177019715309
125.0343935394287,0.2909354858100414
103.52588362375894,0.25511562193703147
98.46625690460205,0.08675780583421387
3498.726540527344,0.8144344192743301
95.96577394597671,0.08195423463377213
2269.217419433594,0.7965194767713547
95.40679105062101,0.06836657349895392
149.4016897583008,0.11965007938444615
89.55503829009939,0.06399615026218078
2222.4088720703126,0.8393832740187644
95.1448052736354,0.08236427841974155
170.52821281433106,0.13543580897152424
157.4767596435547,0.08790418691933155
134.0631376647949,0.07966484993696213
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
2870.6093115234376,0.8029797357320786
98.46625690460205,0.08675780583421387
3498.726540527344,0.8144344192743301
95.96577394597671,0.08195423463377213
2269.217419433594,0.7965194767713547
95.40679105062101,0.06836657349895392
149.4016897583008,0.11965007938444615
89.55503829009939,0.06399615026218078
2222.4088720703126,0.8393832740187644
95.1448052736354,0.08236427841974155
170.52821281433106,0.13543580897152424
157.4767596435547,0.08790418691933155
134.0631376647949,0.07966484993696213
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
98.46625690460205,0.08675780583421387
3498.726540527344,0.8144344192743301
95.96577394597671,0.08195423463377213
2269.217419433594,0.7965194767713547
95.40679105062101,0.06836657349895392
149.4016897583008,0.11965007938444615
89.55503829009939,0.06399615026218078
2222.4088720703126,0.8393832740187644
95.1448052736354,0.08236427841974155
170.52821281433106,0.13543580897152424
157.4767596435547,0.08790418691933155
134.0631376647949,0.07966484993696213
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
157.83045959472656,0.09890545904636383
88.65335655530295,0.06810292220640454
88.92661657714844,0.06105917132118096
123.98578117370606,0.1900348435342312
121.32917575836181,0.18513815075159074
89.02479793103535,0.06795579345695793
90.35235775690263,0.061391412242493094
123.65216835021972,0.1895814573019743
121.17617759704589,0.18485959716141223
128.9304946899414,0.2272201470285654
120.39794400349679,0.21609209567308427
95.7478079863503,0.2545869189500809
78.58056938785653,0.240006669908762
105.2089482752482,0.25440672988962626
92.24643215004822,0.23882720226851795
131.48658187866212,0.3330930465459824
78.58058411258797,0.2423242347036984
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
128.9304946899414,0.2272201470285654
120.39794400349679,0.21609209567308427
95.7478079863503,0.2545869189500809
78.58056938785653,0.240006669908762
105.2089482752482,0.25440672988962626
92.24643215004822,0.23882720226851795
131.48658187866212,0.3330930465459824
78.58058411258797,0.2423242347036984
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
128.9304946899414,0.2272201470285654
120.39794400349679,0.21609209567308427
95.7478079863503,0.2545869189500809
78.58056938785653,0.240006669908762
105.2089482752482,0.25440672988962626
92.24643215004822,0.23882720226851795
131.48658187866212,0.3330930465459824
78.58058411258797,0.2423242347036984
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
92.39780059715493,0.24181663920907337
93.09156383331994,0.20989013709127902
93.09156383331994,0.20989013709127902
93.09156383331994,0.20989013709127902
218.1778500366211,0.24350636430084704
214.0008450317383,0.24342402942478658
152.0830827331543,0.06906418451111451
145.08894927978517,0.061723174282349656
171.4108106994629,0.13627164155244828
158.37848358154298,0.07088032104074955
213.0965495300293,0.2543646284937859
133.82311912536622,0.06549091896988334
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
218.1778500366211,0.24350636430084704
214.0008450317383,0.24342402942478658
152.0830827331543,0.06906418451111451
145.08894927978517,0.061723174282349656
171.4108106994629,0.13627164155244828
158.37848358154298,0.07088032104074955
213.0965495300293,0.2543646284937859
133.82311912536622,0.06549091896988334
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
218.1778500366211,0.24350636430084704
214.0008450317383,0.24342402942478658
152.0830827331543,0.06906418451111451
145.08894927978517,0.061723174282349656
171.4108106994629,0.13627164155244828
158.37848358154298,0.07088032104074955
213.0965495300293,0.2543646284937859
133.82311912536622,0.06549091896988334
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
159.78640747070312,0.08989942073822021
133.3970788574219,0.059210422318428754
133.3970788574219,0.059210422318428754
133.3970788574219,0.059210422318428754
95.52548216446057,0.13354695782065393
91.911377629598,0.13006642501801252
80.818365012473,0.12926322251558303
81.3076926612854,0.1316271372511983
96.84060133873938,0.13695877820253372
